District Number,District Name,School Number,School Name,pct_passing,pct_free_or_reduced,pct_black
06,BROWARD,3371,SILVER LAKES ELEMENTARY SCHOOL,70.0,0.4589285714285714,0.30754716981132074
06,BROWARD,3401,SAWGRASS ELEMENTARY SCHOOL,71.0,0.5494505494505495,0.2795156407669021
06,BROWARD,3441,EAGLE RIDGE ELEMENTARY SCHOOL,77.0,0.2553699284009546,0.15079365079365079
06,BROWARD,3461,EAGLE POINT ELEMENTARY SCHOOL,82.0,0.3254098360655738,0.03408210689388071
06,BROWARD,3481,TRADEWINDS ELEMENTARY SCHOOL,61.0,0.5248287671232876,0.13953488372093026
06,BROWARD,3491,SILVER PALMS ELEMENTARY SCHOOL,77.0,0.32618683001531396,0.1845140032948929
06,BROWARD,3531,FOX TRAIL ELEMENTARY SCHOOL,69.0,0.4512195121951221,0.059397884458909686
06,BROWARD,3571,PANTHER RUN ELEMENTARY SCHOOL,78.0,0.3351449275362319,0.15300546448087432
06,BROWARD,3581,SILVER SHORES ELEMENTARY SCHOOL,74.0,0.42256214149139576,0.3597560975609756
06,BROWARD,3591,LAKESIDE ELEMENTARY SCHOOL,71.0,0.4407252440725244,0.2076023391812865
06,BROWARD,3631,PARKSIDE ELEMENTARY SCHOOL,57.0,0.6648648648648647,0.31486486486486487
06,BROWARD,3642,GATOR RUN ELEMENTARY SCHOOL,77.0,0.15024232633279483,0.022134387351778657
06,BROWARD,3661,SUNSET LAKES ELEMENTARY SCHOOL,74.0,0.34117647058823536,0.20539906103286384
06,BROWARD,3701,ROCK ISLAND ELEMENTARY SCHOOL,37.0,0.9716312056737587,0.9392789373814042
06,BROWARD,3741,COCONUT PALM ELEMENTARY SCHOOL,65.0,0.5156756756756756,0.4206521739130435
06,BROWARD,3751,DOLPHIN BAY ELEMENTARY SCHOOL,64.0,0.48153409090909094,0.2492354740061162
06,BROWARD,3761,PARK LAKES ELEMENTARY SCHOOL,32.0,0.9620362381363243,0.8073234524847426
06,BROWARD,3771,CHALLENGER ELEMENTARY SCHOOL,66.0,0.6898002103049421,0.43097997892518436
06,BROWARD,3781,PARK TRAILS ELEMENTARY SCHOOL,85.0,0.16347124117053483,0.06734006734006734
06,BROWARD,3821,LIBERTY ELEMENTARY SCHOOL,45.0,0.7792338709677419,0.4921104536489152
06,BROWARD,3841,MANATEE BAY ELEMENTARY SCHOOL,90.0,0.14668901927912825,0.05565068493150685
06,BROWARD,3961,HERON HEIGHTS ELEMENTARY SCHOOL,84.0,0.09426627793974733,0.046637744034707156
06,BROWARD,3962,DISCOVERY ELEMENTARY SCHOOL,63.0,0.6673728813559322,0.5917948717948718
06,BROWARD,5003,SOMERSET PREP ACADEMY AT N LAUDERDA,43.0,0.9732824427480915,0.7348377997179125
06,BROWARD,5004,SOMERSET VILLAGE ACADEMY,54.0,0.9401408450704227,0.6693548387096775
06,BROWARD,5012,FRANKLIN ACADEMY A,82.0,0.33676975945017185,0.14902624894157493
06,BROWARD,5020,RENAISSANCE CHARTER SCHOOL OF CORAL,64.0,0.49676025917926564,0.26590756865371734
06,BROWARD,5021,SOMERSET NEIGHBORHOOD SCHOOL,77.0,0.736111111111111,0.8083491461100568
06,BROWARD,5023,RENAISSANCE CHARTER SCHOOL OF PLANT,52.0,0.695356738391846,0.6487562189054727
06,BROWARD,5026,CHARTER SCHL OF EXCELLENCE DAVIE 2,71.0,0.7028985507246377,0.4782608695652174
06,BROWARD,5030,SOMERSET PINES ACADEMY,60.0,0.6457023060796646,0.33537832310838456
06,BROWARD,5031,CHARTER SCHOOL OF EXCELLENCE,77.0,0.7481751824817519,0.6859205776173286
06,BROWARD,5037,FRANKLIN ACADEMY E,70.0,0.3114382785956965,0.15777525539160042
06,BROWARD,5041,CENTRAL CHARTER SCHOOL,45.0,0.8588450962419798,0.9624252775405635
06,BROWARD,5044,IMAGINE SCHOOL SOUTH CAMPUS,71.0,0.16333333333333333,0.04142011834319528
06,BROWARD,5048,RENAISSANCE CHARTER SCHOOL AT UNIVE,60.0,0.6352357320099257,0.36701754385964913
06,BROWARD,5049,RENAISSANCE CHARTER SCHOOL AT COOPE,77.0,0.38354898336414045,0.11055694098088115
06,BROWARD,5051,CITY OF PEMBROKE PINES CHARTER,85.0,0.25678496868475986,0.22343182996371172
06,BROWARD,5059,FL VIRTUAL ACAD AT BROWARD COUNTY,58.0,0.4471544715447154,0.2775330396475771
06,BROWARD,5111,IMAGINE CHARTER SCHOOL AT WESTON,90.0,0.0,0.022941970310391368
06,BROWARD,5141,SOMERSET ACADEMY,79.0,0.30810234541577824,0.15245202558635396
06,BROWARD,5161,NORTH BROWARD ACADEMY OF EXCEL,61.0,0.7774524158125915,0.7628111273792093
06,BROWARD,5171,IMAGINE CHARTER/N LAUDERDALE,42.0,0.961206896551724,0.7348066298342544
06,BROWARD,5201,CHARTER SCHOOL OF EXCELLENCE TAMARA,65.0,0.855421686746988,0.8439716312056739
06,BROWARD,5211,SOMERSET ACADEMY DAVIE CHARTER,74.0,0.45138888888888895,0.09333333333333334
06,BROWARD,5271,CHARTER SCHL OF EXCELLENCE AT DAVIE,61.0,0.6846153846153846,0.5296803652968035
06,BROWARD,5291,CHARTER SCHL OF EXCELLENCE TAMARAC2,49.0,0.8297872340425532,0.8695652173913043
06,BROWARD,5325,HOLLYWOOD ACADEMY OF ARTS & SCIENCE,69.0,0.509,0.12729026036644167
06,BROWARD,5355,EAGLES NEST ELEMENTARY CHARTER SCHO,61.0,0.875,0.966824644549763
06,BROWARD,5361,FLORIDA INTERCULTURAL ACADEMY,61.0,0.7260726072607261,0.29381443298969073
06,BROWARD,5372,PATHWAYS ACADEMY K-8 CENTER,83.0,0.9565217391304348,0.6420664206642066
06,BROWARD,5387,SOMERSET ACADEMY HOLLYWOOD,,0.8125,0.5087719298245614
06,BROWARD,5388,SOMERSET ACADEMY POMPANO (K-5),48.0,0.7861635220125788,0.43636363636363634
06,BROWARD,5391,SOMERSET ACADEMY EAST PREPARATORY,66.0,0.7820069204152249,0.6883561643835617
06,BROWARD,5392,BEN GAMLA CHARTER SCHOOL SOUTH BROW,76.0,0.4896373056994819,0.2643979057591623
06,BROWARD,5393,EXCELSIOR CHARTER OF BROWARD,71.0,0.17703349282296654,0.40340909090909094
06,BROWARD,5400,SUNSHINE ELEMENTARY CHARTER SCHOOL,41.0,0.9118773946360151,0.45360824742268036
06,BROWARD,5403,BROWARD COMMUNITY CHARTER WEST,45.0,0.7736486486486487,0.5284810126582279
06,BROWARD,5405,SOMERSET ACADEMY ELEMENTARY MIRAMAR,82.0,0.573134328358209,0.303405572755418
06,BROWARD,5409,KIDZ CHOICE CHARTER SCHOOL,86.0,0.20212765957446804,0.31775700934579443
06,BROWARD,5410,BEN GAMLA CHARTER SCHOOL,87.0,0.47322970639032813,0.03535353535353535
06,BROWARD,5418,HENRY MCNEAL TURNER LEARNING ACADEM,38.0,0.9696969696969695,0.858974358974359
06,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE AND,35.0,0.8167938931297711,0.7090909090909091
06,BROWARD,5422,FLORIDA INTERCULTURAL ACADEMY K-8 W,68.0,0.6409395973154361,0.1653027823240589
06,BROWARD,5431,THE OBAMA ACADEMY FOR BOYS,,0.9,0.991304347826087
06,BROWARD,5434,THE RED SHOE CHARTER SCHOOL FOR GIR,40.0,0.8842105263157896,0.9927536231884058
06,BROWARD,7001,BROWARD VIRTUAL INSTRUCTION PROGRAM,,0.19148936170212763,0.23684210526315788
07,CALHOUN,0091,CARR ELEMENTARY MIDDLE SCHOOL,62.0,0.6828358208955224,0.0
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,73.0,0.6262458471760798,0.0015600624024961
07,CALHOUN,0131,BLOUNTSTOWN ELEMENTARY SCHOOL,71.0,0.7387247278382582,0.18670886075949367
07,CALHOUN,7001,CALHOUN VIRTUAL INSTRUCTION PROGRAM,,0.6333333333333333,
08,CHARLOTTE,0021,SALLIE JONES ELEMENTARY SCHOOL,67.0,0.609271523178808,0.09238249594813616
08,CHARLOTTE,0041,PEACE RIVER ELEMENTARY SCHOOL,45.0,0.8704225352112676,0.13043478260869565
08,CHARLOTTE,0042,CHARLOTTE HARBOR SCHOOL,,0.704225352112676,0.198581560283688
08,CHARLOTTE,0081,EAST ELEMENTARY SCHOOL,52.0,0.6950354609929079,0.035211267605633804
08,CHARLOTTE,0111,NEIL ARMSTRONG ELEMENTARY SCHOOL,67.0,0.7831912302070646,0.09541984732824428
08,CHARLOTTE,0141,MEADOW PARK ELEMENTARY SCHOOL,59.0,0.6877470355731226,0.10138888888888892
08,CHARLOTTE,0191,VINELAND ELEMENTARY SCHOOL,66.0,0.5411184210526315,0.017214397496087636
08,CHARLOTTE,0201,LIBERTY ELEMENTARY SCHOOL,47.0,0.7697160883280758,0.11821086261980832
08,CHARLOTTE,0231,MYAKKA RIVER ELEMENTARY SCHOOL,64.0,0.6641074856046064,0.005825242718446601
08,CHARLOTTE,0251,DEEP CREEK ELEMENTARY SCHOOL,59.0,0.5890804597701149,0.13215859030837007
08,CHARLOTTE,0301,KINGSWAY ELEMENTARY SCHOOL,56.0,0.626984126984127,0.1320754716981132
08,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,,0.0,0.0
09,CITRUS,0021,PLEASANT GROVE ELEMENTARY SCHOOL,78.0,0.6514745308310992,0.052000000000000005
09,CITRUS,0025,FOREST RIDGE ELEMENTARY SCHOOL,58.0,0.7174211248285323,0.051104972375690616
09,CITRUS,0032,INVERNESS PRIMARY SCHOOL,66.0,0.5913818722139674,0.03776435045317221
09,CITRUS,0035,CENTRAL RIDGE ELEMENTARY SCHOOL,66.0,0.5934640522875817,0.05324675324675324
09,CITRUS,0061,FLORAL CITY ELEMENTARY SCHOOL,62.0,0.7318435754189943,0.011940298507462688
09,CITRUS,0071,HOMOSASSA ELEMENTARY SCHOOL,71.0,0.7774566473988439,0.006097560975609756
09,CITRUS,0102,CRYSTAL RIVER PRIMARY SCHOOL,52.0,0.7715231788079471,0.05650684931506848
09,CITRUS,0161,LECANTO PRIMARY SCHOOL,62.0,0.6828947368421052,0.010335917312661501
09,CITRUS,0171,HERNANDO ELEMENTARY SCHOOL,64.0,0.7023809523809522,0.03278688524590164
09,CITRUS,0181,CITRUS SPRINGS ELEMENTARY SCHOOL,76.0,0.7102803738317757,0.04774897680763983
09,CITRUS,0191,ROCK CRUSHER ELEMENTARY SCHOOL,75.0,0.6550580431177447,0.04715447154471545
09,CITRUS,0201,CREST SCHOOL,,0.716417910447761,0.054263565891472874
10,CLAY,0071,CHARLES E. BENNETT ELEMENTARY SCHOO,57.0,0.7846534653465345,0.1658653846153846
10,CLAY,0201,ORANGE PARK ELEMENTARY SCHOOL,76.0,0.19767441860465124,0.06958250497017893
10,CLAY,0232,GROVE PARK ELEMENTARY SCHOOL,58.0,0.7521008403361342,0.3730337078651685
10,CLAY,0241,W E CHERRY ELEMENTARY SCHOOL,67.0,0.7737556561085974,0.21474358974358976
10,CLAY,0261,DOCTORS INLET ELEMENTARY SCHOOL,67.0,0.5142487046632125,0.12330623306233064
10,CLAY,0271,MIDDLEBURG ELEMENTARY SCHOOL,59.0,0.6655112651646448,0.03866432337434095
10,CLAY,0301,KEYSTONE HEIGHTS ELEMENTARY,67.0,0.5586734693877551,0.03
10,CLAY,0331,S BRYAN JENNINGS ELEMENTARY SCHOOL,63.0,0.7459016393442623,0.2787524366471735
10,CLAY,0352,LAKESIDE ELEMENTARY SCHOOL,69.0,0.4880503144654088,0.13308457711442784
10,CLAY,0381,MONTCLAIR ELEMENTARY SCHOOL,57.0,0.5209923664122137,0.18238993710691823
10,CLAY,0401,RIDGEVIEW ELEMENTARY SCHOOL,55.0,0.5317604355716878,0.14054054054054055
10,CLAY,0411,CLAY HILL ELEMENTARY SCHOOL,74.0,0.6928406466512702,0.0022935779816513767
10,CLAY,0451,LAKE ASBURY ELEMENTARY SCHOOL,73.0,0.35098522167487695,0.07186358099878197
10,CLAY,0471,ROBERT M. PATERSON ELEMENTARY,72.0,0.2909090909090909,0.08043478260869565
10,CLAY,0491,J.L. WILKINSON ELEMENTARY SCHOOL,64.0,0.7836338418862691,0.02403204272363151
10,CLAY,0501,TYNES ELEMENTARY SCHOOL,69.0,0.44147157190635455,0.14778856526429346
10,CLAY,0511,MCRAE ELEMENTARY SCHOOL,63.0,0.6444444444444444,0.010204081632653059
10,CLAY,0521,FLEMING ISLAND ELEMENTARY SCHOOL,77.0,0.11424903722721438,0.047803617571059435
10,CLAY,0531,THUNDERBOLT ELEMENTARY SCHOOL,77.0,0.1939275220372184,0.09770687936191423
10,CLAY,0541,RIDEOUT ELEMENTARY SCHOOL,87.0,0.46481481481481474,0.050682261208577
10,CLAY,0571,SWIMMING PEN CREEK ELEMENTARY SCHOO,57.0,0.5234567901234568,0.12531328320802007
10,CLAY,0591,ARGYLE ELEMENTARY SCHOOL,73.0,0.41878980891719747,0.3076923076923077
10,CLAY,0601,COPPERGATE ELEMENTARY SCHOOL,57.0,0.5222405271828665,0.11753731343283587
10,CLAY,0621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,78.0,0.3044838373305527,0.22775423728813557
10,CLAY,0631,SHADOWLAWN ELEMENTARY SCHOOL,72.0,0.3931133428981349,0.04505813953488372
10,CLAY,0651,PLANTATION OAKS ELEMENTARY SCHOOL,77.0,0.2554240631163709,0.24908088235294124
10,CLAY,7001,CLAY VIRTUAL INSTRUCTION PROGRAM,,0.5263157894736843,0.33333333333333326
11,COLLIER,0051,EVERGLADES CITY SCHOOL,38.0,0.6752577319587629,0.016304347826086956
11,COLLIER,0121,LAKE PARK ELEMENTARY SCHOOL,73.0,0.4392156862745098,0.11568627450980391
11,COLLIER,0131,TOMMIE BARFIELD ELEMENTARY SCHOOL,66.0,0.3288590604026846,0.010186757215619695
11,COLLIER,0141,SHADOWLAWN ELEMENTARY SCHOOL,43.0,0.8905109489051095,0.2109090909090909
11,COLLIER,0161,PINECREST ELEMENTARY SCHOOL,33.0,0.9917743830787308,0.178826895565093
11,COLLIER,0171,SEA GATE ELEMENTARY SCHOOL,82.0,0.28398058252427183,0.033200531208499334
11,COLLIER,0181,HIGHLANDS ELEMENTARY SCHOOL,42.0,0.9624664879356569,0.041055718475073305
11,COLLIER,0191,LAKE TRAFFORD ELEMENTARY SCHOOL,42.0,0.9725343320848939,0.1524216524216524
11,COLLIER,0201,AVALON ELEMENTARY SCHOOL,42.0,0.9471698113207547,0.12233009708737864
11,COLLIER,0221,POINCIANA ELEMENTARY SCHOOL,53.0,0.6903137789904502,0.03298350824587706
11,COLLIER,0231,GOLDEN GATE ELEMENTARY SCHOOL,36.0,0.9599578503688092,0.14799154334038056
11,COLLIER,0241,NAPLES PARK ELEMENTARY SCHOOL,62.0,0.6227347611202636,0.031802120141342746
11,COLLIER,0331,BIG CYPRESS ELEMENTARY SCHOOL,55.0,0.5496009122006843,0.0845238095238095
11,COLLIER,0341,VILLAGE OAKS ELEMENTARY SCHOOL,32.0,0.9576158940397351,0.2326923076923077
11,COLLIER,0351,GOLDEN TERRACE ELEMENTARY SCHOOL,38.0,0.9043478260869565,0.1348425196850394
11,COLLIER,0371,VINEYARDS ELEMENTARY SCHOOL,75.0,0.3473423980222497,0.0475
11,COLLIER,0381,LELY ELEMENTARY SCHOOL,48.0,0.761049723756906,0.2671641791044776
11,COLLIER,0391,LAUREL OAK ELEMENTARY SCHOOL,79.0,0.20656136087484808,0.03361344537815126
11,COLLIER,0421,MANATEE ELEMENTARY SCHOOL,39.0,0.9391727493917272,0.2772785622593068
11,COLLIER,0431,PELICAN MARSH ELEMENTARY SCHOOL,83.0,0.310727496917386,0.032467532467532464
11,COLLIER,0441,CORKSCREW ELEMENTARY SCHOOL,74.0,0.4177777777777778,0.06289308176100629
11,COLLIER,0451,OSCEOLA ELEMENTARY SCHOOL,70.0,0.4407252440725244,0.036390101892285295
11,COLLIER,0461,CALUSA PARK ELEMENTARY SCHOOL,69.0,0.6147186147186146,0.17721518987341767
11,COLLIER,0471,SABAL PALM ELEMENTARY SCHOOL,57.0,0.6183333333333333,0.04013961605584642
11,COLLIER,0511,ESTATES ELEMENTARY SCHOOL,54.0,0.7578253706754531,0.07282415630550622
11,COLLIER,0521,VETERANS MEMORIAL ELEMENTARY SCHOOL,83.0,0.34710743801652894,0.09057071960297763
11,COLLIER,0531,MIKE DAVIS ELEMENTARY SCHOOL,29.0,0.9266503667481664,0.24968632371392718
11,COLLIER,0541,PALMETTO ELEMENTARY SCHOOL,62.0,0.7212806026365349,0.09689213893967093
11,COLLIER,0551,PARKSIDE ELEMENTARY SCHOOL,35.0,0.9766803840877913,0.18918918918918923
11,COLLIER,0631,EDEN PARK ELEMENTARY SCHOOL,34.0,0.9898348157560356,0.1028169014084507
11,COLLIER,9007,NEW BEGINNINGS IMMOKALEE,,0.9615384615384615,0.25
11,COLLIER,9010,NEW BEGINNINGS - NAPLES,,0.8727272727272727,0.4
11,COLLIER,9021,IMMOKALEE COMMUNITY SCHOOL,52.0,0.7615062761506276,0.0
11,COLLIER,9034,GULF COAST ACADEMY CHARTER,58.0,0.45129870129870125,0.14212328767123286
12,COLUMBIA,0071,MELROSE PARK ELEMENTARY SCHOOL,47.0,0.888454011741683,0.416289592760181
12,COLUMBIA,0081,EASTSIDE ELEMENTARY SCHOOL,59.0,0.7432188065099455,0.16806722689075632
12,COLUMBIA,0091,FIVE POINTS ELEMENTARY SCHOOL,56.0,0.8833693304535637,0.19626168224299065
12,COLUMBIA,0121,FORT WHITE ELEMENTARY SCHOOL,66.0,0.7380585516178738,0.10074074074074074
12,COLUMBIA,0141,SUMMERS ELEMENTARY SCHOOL,52.0,0.7394578313253013,0.3308494783904619
12,COLUMBIA,0161,NIBLACK ELEMENTARY SCHOOL,51.0,0.8198529411764707,0.835249042145594
12,COLUMBIA,0221,CHALLENGE LEARNING CENTER,,0.8227848101265823,0.40366972477064217
12,COLUMBIA,0261,COLUMBIA CITY ELEMENTARY SCHOOL,66.0,0.6138613861386137,0.04362416107382552
12,COLUMBIA,0271,WESTSIDE ELEMENTARY SCHOOL,80.0,0.5663841807909604,0.16731517509727628
12,COLUMBIA,0291,PINEMOUNT ELEMENTARY SCHOOL,66.0,0.7090909090909091,0.10772357723577236
12,COLUMBIA,0400,SHINING STAR ACADEMY OF THE ARTS,43.0,0.04721030042918455,0.049504950495049514
12,COLUMBIA,0402,BELMONT ACADEMY,69.0,0.12881355932203392,0.008108108108108109
12,COLUMBIA,7001,COLUMBIA VIRTUAL INSTRUCTION PROGRA,,,
12,COLUMBIA,7023,COLUMBIA VIRTUAL INSTRUCTION PROGRA,,,
13,MIAMI DADE,0041,AIR BASE ELEMENTARY SCHOOL,82.0,0.61875,0.1639871382636656
13,MIAMI DADE,0070,CORAL REEF MONTESSORI ACADEMY CHART,76.0,0.30985915492957744,0.17564402810304447
13,MIAMI DADE,0071,EUGENIA B. THOMAS K-8 CENTER,70.0,0.4089790897908979,0.015980331899200985
13,MIAMI DADE,0072,SUMMERVILLE ADVANTAGE ACADEMY,54.0,0.7545045045045045,0.12227074235807861
13,MIAMI DADE,0073,MANDARIN LAKES K-8 ACADEMY,31.0,0.9426751592356688,0.40421631530705776
13,MIAMI DADE,0081,LENORA BRAYNON SMITH ELEMENTARY,44.0,0.989795918367347,0.7956204379562044
13,MIAMI DADE,0091,BOB GRAHAM EDUCATION CENTER,73.0,0.5435779816513762,0.03201829616923957
13,MIAMI DADE,0092,NORMAN S. EDELCUP/SUNNY ISLES BEACH,79.0,0.38278775079197463,0.021116138763197588
13,MIAMI DADE,0100,MATER ACADEMY,77.0,0.9116465863453815,0.010289990645463052
13,MIAMI DADE,0101,ARCOLA LAKE ELEMENTARY SCHOOL,28.0,0.9836363636363636,0.7569169960474308
13,MIAMI DADE,0102,MIAMI COMMUNITY CHARTER SCHOOL,34.0,0.9289827255278312,0.0936902485659656
13,MIAMI DADE,0111,MAYA ANGELOU ELEMENTARY SCHOOL,44.0,0.9837177747625507,0.07114624505928853
13,MIAMI DADE,0121,AUBURNDALE ELEMENTARY SCHOOL,70.0,0.8885057471264368,0.0092485549132948
13,MIAMI DADE,0122,DR. ROLANDO ESPINOSA K-8 CENTER,66.0,0.3888213851761847,0.004164187983343249
13,MIAMI DADE,0125,NORMA BUTLER BOSSARD ELEMENTARY SCH,78.0,0.6333333333333333,0.03588907014681892
13,MIAMI DADE,0201,BANYAN ELEMENTARY SCHOOL,82.0,0.8488063660477455,0.002631578947368421
13,MIAMI DADE,0211,DR. MANUEL C. BARREIRO ELEMENTARY S,74.0,0.652760736196319,0.015132408575031526
13,MIAMI DADE,0231,AVENTURA WATERWAYS K-8 CENTER,69.0,0.4556558682952735,0.13262733232476046
13,MIAMI DADE,0241,RUTH K. BROAD BAY HARBOR K-8 CENTER,81.0,0.3916730917501928,0.02245508982035928
13,MIAMI DADE,0251,ETHEL KOGER BECKHAM ELEMENTARY,76.0,0.7546933667083855,0.0
13,MIAMI DADE,0261,BEL-AIRE ELEMENTARY SCHOOL,41.0,0.9495412844036696,0.4940334128878282
13,MIAMI DADE,0271,BENT TREE ELEMENTARY SCHOOL,78.0,0.7926829268292682,0.003795066413662239
13,MIAMI DADE,0311,GOULDS ELEMENTARY SCHOOL,46.0,0.9467741935483869,0.5283307810107197
13,MIAMI DADE,0312,MATER GARDENS ACADEMY,82.0,0.5245614035087719,0.010344827586206895
13,MIAMI DADE,0321,BISCAYNE ELEMENTARY SCHOOL,56.0,0.8947368421052632,0.06222222222222222
13,MIAMI DADE,0332,SOMERSET ACADEMY (SILVER PALMS),67.0,0.8082408874801902,0.06482982171799029
13,MIAMI DADE,0339,SOMERSET ACAD CHARTER ELEM SCHOOL S,65.0,0.755056179775281,0.08113590263691683
13,MIAMI DADE,0341,ARCHCREEK ELEMENTARY SCHOOL,47.0,0.9843205574912892,0.899441340782123
13,MIAMI DADE,0342,PINECREST ACADEMY (SOUTH CAMPUS),84.0,0.6079234972677595,0.002728512960436562
13,MIAMI DADE,0361,BISCAYNE GARDENS ELEMENTARY,38.0,0.9302987197724041,0.8656488549618321
13,MIAMI DADE,0400,RENAISSANCE ELEMENTARY CHARTER SCHO,91.0,0.20920043811610076,0.008733624454148471
13,MIAMI DADE,0401,VAN E. BLANTON ELEMENTARY SCHOOL,45.0,0.9754816112084065,0.7594254937163375
13,MIAMI DADE,0410,ACADEMIR CHARTER SCHOOL WEST,72.0,0.6197411003236246,0.004854368932038834
13,MIAMI DADE,0441,BLUE LAKES ELEMENTARY SCHOOL,61.0,0.6354775828460039,0.008146639511201629
13,MIAMI DADE,0451,BOWMAN ASHE/DOOLIN K-8 ACADEMY,66.0,0.8305970149253732,0.01410788381742739
13,MIAMI DADE,0461,BRENTWOOD ELEMENTARY SCHOOL,32.0,0.9592641261498029,0.7991913746630728
13,MIAMI DADE,0481,JAMES H. BRIGHT ELEMENTARY,48.0,0.9552845528455285,0.034582132564841495
13,MIAMI DADE,0510,ARCHIMEDEAN ACADEMY,94.0,0.4714038128249567,0.020725388601036267
13,MIAMI DADE,0520,SOMERSET ACADEMY CHARTER,86.0,0.5901926444833625,0.025553662691652473
13,MIAMI DADE,0521,BROADMOOR ELEMENTARY SCHOOL,33.0,0.989010989010989,0.22342733188720174
13,MIAMI DADE,0561,W. J. BRYAN ELEMENTARY,56.0,0.9596662030598051,0.7410958904109589
13,MIAMI DADE,0600,PINECREST PREPARATORY ACADEMY,84.0,0.5,0.0030721966205837174
13,MIAMI DADE,0641,BUNCHE PARK ELEMENTARY SCHOOL,47.0,0.9728096676737159,0.803921568627451
13,MIAMI DADE,0651,CAMPBELL DRIVE K-8 CENTER,35.0,0.965478841870824,0.2390300230946882
13,MIAMI DADE,0661,CARIBBEAN ELEMENTARY SCHOOL,37.0,0.9635416666666665,0.4408602150537634
13,MIAMI DADE,0671,CALUSA ELEMENTARY SCHOOL,83.0,0.49602724177071505,0.03387850467289719
13,MIAMI DADE,0681,CAROL CITY ELEMENTARY SCHOOL,31.0,0.9477351916376309,0.766798418972332
13,MIAMI DADE,0721,GEORGE W. CARVER ELEMENTARY SCHOOL,75.0,0.6895787139689579,0.2234762979683973
13,MIAMI DADE,0761,FIENBERG/FISHER K-8 CENTER,47.0,0.8579743888242142,0.11305361305361304
13,MIAMI DADE,0771,WILLIAM A. CHAPMAN ELEM. SCHL,44.0,0.9705882352941176,0.6023688663282571
13,MIAMI DADE,0801,CITRUS GROVE ELEMENTARY SCHOOL,51.0,0.9646643109540637,0.018404907975460124
13,MIAMI DADE,0831,CLAUDE PEPPER ELEMENTARY SCHOOL,72.0,0.6938202247191011,0.021802325581395346
13,MIAMI DADE,0841,COCONUT GROVE ELEMENTARY SCHOOL,52.0,0.37855579868708966,0.13882863340563992
13,MIAMI DADE,0861,COLONIAL DRIVE ELEMENTARY SCHOOL,36.0,0.8996539792387545,0.4915254237288136
13,MIAMI DADE,0881,COMSTOCK ELEMENTARY SCHOOL,44.0,0.9964850615114237,0.17889087656529518
13,MIAMI DADE,0950,AVENTURA CITY OF EXCELLENCE SCHOOL,90.0,0.1576305220883534,0.016865079365079364
13,MIAMI DADE,0961,CORAL GABLES PREPARATORY ACADEMY,89.0,0.41192052980132454,0.008368200836820083
13,MIAMI DADE,1001,CORAL PARK ELEMENTARY SCHOOL,90.0,0.7766990291262134,0.006884681583476765
13,MIAMI DADE,1010,THE CHARTER SCHOOL AT WATERSTONE,75.0,0.742,0.0963855421686747
13,MIAMI DADE,1014,HIGHLY INQUISITIVE & VERSATILE PREP,74.0,0.7831858407079645,0.16485507246376813
13,MIAMI DADE,1017,MATER ACADEMY OF INTERNATIONAL STUD,63.0,0.9678571428571427,0.05786618444846293
13,MIAMI DADE,1020,YOUTH CO-OP CHARTER SCHOOL,82.0,0.8002735978112178,0.01180637544273908
13,MIAMI DADE,1041,CORAL REEF ELEMENTARY SCHOOL,88.0,0.36429433051869714,0.11371629542790153
13,MIAMI DADE,1081,CORAL TERRACE ELEMENTARY SCHOOL,57.0,0.9142259414225942,0.0
13,MIAMI DADE,1121,CORAL WAY K-8 CENTER,63.0,0.7556160653505786,0.01291638341264446
13,MIAMI DADE,1161,CRESTVIEW ELEMENTARY SCHOOL,56.0,0.9045553145336224,0.9429223744292236
13,MIAMI DADE,1241,CUTLER RIDGE ELEMENTARY SCHOOL,57.0,0.7168831168831169,0.19828815977175465
13,MIAMI DADE,1281,CYPRESS ELEMENTARY SCHOOL,80.0,0.8006756756756757,0.01465201465201465
13,MIAMI DADE,1331,DEVON AIRE K-8 CENTER,81.0,0.5357846355876561,0.036569987389659525
13,MIAMI DADE,1361,FREDERICK R. DOUGLASS ELEMENTARY,27.0,0.9701492537313431,0.7601246105919003
13,MIAMI DADE,1371,MARJORY STONEMAN DOUGLAS ELEM,67.0,0.8228630278063851,0.004052684903748734
13,MIAMI DADE,1401,CHARLES R DREW K-8 CENTER,25.0,0.9803921568627451,0.9196428571428572
13,MIAMI DADE,1441,PAUL LAURENCE DUNBAR K-8 CENTER,40.0,0.97911227154047,0.5425531914893618
13,MIAMI DADE,1481,JOHN G. DUPUIS ELEMENTARY SCHOOL,57.0,0.9136690647482014,0.012422360248447204
13,MIAMI DADE,1521,AMELIA EARHART ELEMENTARY SCHOOL,60.0,0.922,0.09205020920502091
13,MIAMI DADE,1561,EARLINGTON HEIGHTS ELEM. SCHL,28.0,0.9957983193277313,0.8209606986899565
13,MIAMI DADE,1601,EDISON PARK K-8 CENTER,25.0,0.9898785425101214,0.9219712525667351
13,MIAMI DADE,1641,EMERSON ELEMENTARY SCHOOL,80.0,0.8671875,0.0025125628140703514
13,MIAMI DADE,1681,LILLIE C. EVANS K-8 CENTER,26.0,0.9825918762088977,0.9057017543859649
